bin	chrom	chromStart	chromEnd	name	score	strand	otherChrom	otherStart	otherEnd	otherSize	uid	posBasesHit	testResult	verdict	chits	ccov	alignfile	alignL	indelN	indelS	alignB	matchB	mismatchB	transitionsB	transversionsB	fracMatch	fracMatchIndel	jcK	k2K
862	chr19	36319723	36322430	chr19:36800807	0	-	chr19	36800807	36803186	2379	21448	1000	N/A	N/A	N/A	N/A	align_both/0013/both0068811	2712	10	338	2374	2239	135	93	42	0.943134	0.939178	0.0591375	0.0594914
863	chr19	36494582	36497095	chr10:124988441	0	+	chr10	124988441	124989700	1259	5210	1000	N/A	N/A	N/A	N/A	align_both/0001/both0009491	2529	14	1286	1243	1141	102	57	45	0.91794	0.907717	0.0869056	0.0872251
865	chr19	36760820	36771851	chr20:25835162	0	+	chr20	25835162	25845151	9989	21676	1000	N/A	N/A	N/A	N/A	align_both/0013/both0068932	10416	59	672	9744	8929	815	504	311	0.916359	0.910844	0.0886837	0.0892148
865	chr19	36760820	36785923	chr20:26004289	0	-	chr20	26004289	26020745	16456	21677	1000	N/A	N/A	N/A	N/A	align_both/0013/both0068936	18264	98	2552	15712	14383	1329	826	503	0.915415	0.909741	0.0897468	0.0903032
865	chr19	36760822	36785923	chr9:61567084	0	-	chr9	61567084	61583524	16440	22088	1000	N/A	N/A	N/A	N/A	align_both/0013/both0068949	18254	99	2550	15704	14312	1392	865	527	0.91136	0.905651	0.094331	0.0949485
865	chr19	36760823	36785923	chr9:41731325	0	+	chr9	41731325	41747895	16570	22089	1000	N/A	N/A	N/A	N/A	align_both/0013/both0068945	19205	95	3463	15742	14385	1357	842	515	0.913797	0.908316	0.0915721	0.0921484
865	chr19	36760823	36785923	chr9:61943401	0	+	chr9	61943401	61959941	16540	22090	1000	N/A	N/A	N/A	N/A	align_both/0013/both0068954	19175	95	3433	15742	14387	1355	846	509	0.913925	0.908442	0.0914285	0.0920185
865	chr19	36760823	36785923	chr9:65498144	0	-	chr9	65498144	65514653	16509	22091	1000	N/A	N/A	N/A	N/A	align_both/0013/both0068958	18312	93	2604	15708	14336	1372	848	524	0.912656	0.907284	0.0928629	0.0934467
865	chr19	36760823	36785923	chr9:67628601	0	-	chr9	67628601	67645124	16523	22092	1000	N/A	N/A	N/A	N/A	align_both/0013/both0068963	18321	96	2608	15713	14393	1320	826	494	0.915993	0.910431	0.0890954	0.0896594
865	chr19	36760874	36785916	chr17:22317672	0	-	chr17	22317672	22333173	15501	19809	1000	N/A	N/A	N/A	N/A	align_both/0011/both0057339	18229	93	3498	14731	13512	1219	784	435	0.917249	0.911495	0.0876821	0.0882937
865	chr19	36760878	36783927	chr12:37561654	0	-	chr12	37561654	37577136	15482	8167	1000	N/A	N/A	N/A	N/A	align_both/0003/both0019369	15973	95	998	14975	13661	1314	828	486	0.912254	0.906503	0.0933183	0.0939587
865	chr19	36773787	36776139	chr17:35809480	0	-	chr17	35809480	35811531	2051	19821	1000	N/A	N/A	N/A	N/A	align_both/0011/both0058919	2388	8	373	2015	1879	136	81	55	0.932506	0.928819	0.0707262	0.0710064
865	chr19	36787119	36790780	chr19:37796627	0	+	chr19	37796627	37800922	4295	21449	1000	N/A	N/A	N/A	N/A	align_both/0013/both0068930	4515	19	1074	3441	3137	304	203	101	0.911654	0.906647	0.0939983	0.0948221
865	chr19	36787451	36790831	chr20:26000136	0	-	chr20	26000136	26003835	3699	21678	1000	N/A	N/A	N/A	N/A	align_both/0013/both0068939	3738	18	397	3341	3020	321	195	126	0.903921	0.899077	0.102815	0.103487
865	chr19	36787451	36790831	chr9:41748356	0	+	chr9	41748356	41752034	3678	22093	1000	N/A	N/A	N/A	N/A	align_both/0013/both0068947	3733	20	408	3325	3006	319	203	116	0.90406	0.898655	0.102655	0.103472
865	chr19	36787451	36790831	chr9:61562940	0	-	chr9	61562940	61566624	3684	22094	1000	N/A	N/A	N/A	N/A	align_both/0013/both0068952	3742	22	420	3322	3000	322	199	123	0.90307	0.897129	0.103791	0.10453
865	chr19	36787451	36790831	chr9:61960401	0	+	chr9	61960401	61964093	3692	22095	1000	N/A	N/A	N/A	N/A	align_both/0013/both0068956	3747	20	422	3325	3008	317	201	116	0.904662	0.899253	0.101966	0.102759
865	chr19	36787453	36790831	chr12:37556623	0	-	chr12	37556623	37560289	3666	8166	1000	N/A	N/A	N/A	N/A	align_both/0003/both0019368	3708	17	372	3336	3017	319	197	122	0.904377	0.899791	0.102293	0.103006
865	chr19	36787471	36790831	chr9:65494021	0	-	chr9	65494021	65497675	3654	22096	1000	N/A	N/A	N/A	N/A	align_both/0013/both0068961	3707	20	400	3307	2995	312	195	117	0.905655	0.90021	0.100829	0.101558
865	chr19	36790583	36799888	chr19:37311756	0	+	chr19	37311756	37321072	9316	21450	1000	N/A	N/A	N/A	N/A	align_both/0013/both0068929	10423	62	2225	8198	7523	675	379	296	0.917663	0.910775	0.0872174	0.0875469
865	chr19	36803212	36804310	chr22:16755165	0	+	chr22	16755165	16756384	1219	21753	1000	N/A	N/A	N/A	N/A	align_both/0013/both0069037	1230	10	143	1087	983	104	57	47	0.904324	0.89608	0.102353	0.102763
865	chr19	36803212	36804314	chr17:22367055	0	-	chr17	22367055	22368284	1229	19812	1000	N/A	N/A	N/A	N/A	align_both/0011/both0057348	1236	10	141	1095	989	106	60	46	0.903196	0.895023	0.103647	0.10414
865	chr19	36803212	36810564	chr4:184568640	0	-	chr4	184568640	184578149	9509	21840	1000	N/A	N/A	N/A	N/A	align_both/0013/both0069050	10140	63	3419	6721	6078	643	401	242	0.90433	0.895932	0.102346	0.103091
865	chr19	36807829	36810564	chr19:37042414	0	-	chr19	37042414	37045085	2671	21452	1000	N/A	N/A	N/A	N/A	align_both/0013/both0068971	2765	16	124	2641	2481	160	95	65	0.939417	0.93376	0.0631703	0.0633888
867	chr19	37026486	37029999	chr19:37784223	0	-	chr19	37784223	37788384	4161	21453	1000	N/A	N/A	N/A	N/A	align_both/0013/both0068980	4194	26	714	3480	3220	260	160	100	0.925287	0.918426	0.0787012	0.0791059
867	chr19	37027258	37029505	chr17:22655768	0	-	chr17	22655768	22658015	2247	19815	1000	N/A	N/A	N/A	N/A	align_both/0011/both0057534	2261	10	28	2233	2048	185	101	84	0.917152	0.913063	0.0877917	0.0880821
867	chr19	37032766	37035431	chr4:184550879	0	+	chr4	184550879	184553209	2330	21841	1000	N/A	N/A	N/A	N/A	align_both/0013/both0069051	2680	14	365	2315	2126	189	120	69	0.918359	0.912838	0.0864363	0.086999
867	chr19	37032766	37035433	chr17:22355793	0	+	chr17	22355793	22358486	2693	19810	1000	N/A	N/A	N/A	N/A	align_both/0011/both0057344	2708	17	56	2652	2428	224	141	83	0.915535	0.909704	0.089611	0.0901963
867	chr19	37033228	37035433	chr22:16764102	0	-	chr22	16764102	16766346	2244	21754	1000	N/A	N/A	N/A	N/A	align_both/0013/both0069039	2248	11	47	2201	2010	191	126	65	0.913221	0.90868	0.0922234	0.0929774
867	chr19	37033529	37035428	chr20:29674484	0	+	chr20	29674484	29676366	1882	21681	1000	N/A	N/A	N/A	N/A	align_both/0013/both0069021	1926	12	71	1855	1671	184	111	73	0.900809	0.895019	0.106393	0.107094
867	chr19	37033529	37035433	chr20:25884836	0	-	chr20	25884836	25886721	1885	21679	1000	N/A	N/A	N/A	N/A	align_both/0013/both0068992	1933	12	77	1856	1684	172	108	64	0.907328	0.901499	0.098918	0.0996316
867	chr19	37033529	37035433	chr20:26263198	0	+	chr20	26263198	26265082	1884	21680	1000	N/A	N/A	N/A	N/A	align_both/0013/both0069006	1941	12	94	1847	1676	171	109	62	0.907417	0.90156	0.0988155	0.0995738
867	chr19	37033529	37035433	chr20:30180066	0	-	chr20	30180066	30181968	1902	21682	1000	N/A	N/A	N/A	N/A	align_both/0013/both0069029	1946	11	86	1860	1679	181	107	74	0.902688	0.897381	0.10423	0.104842
867	chr19	37033529	37035433	chr7:57671546	0	-	chr7	57671546	57673426	1880	21964	1000	N/A	N/A	N/A	N/A	align_both/0013/both0069069	1923	14	62	1861	1696	165	105	60	0.911338	0.904533	0.0943561	0.0950392
867	chr19	37033529	37035433	chr12:37439912	0	-	chr12	37439912	37441813	1901	8165	1000	N/A	N/A	N/A	N/A	align_both/0003/both0019377	1941	12	77	1864	1690	174	104	70	0.906652	0.900853	0.0996888	0.100274
867	chr19	37034580	37037673	chr7:57801658	0	+	chr7	57801658	57807000	5342	21965	1000	N/A	N/A	N/A	N/A	align_both/0013/both0069070	3094	20	68	3026	2776	250	164	86	0.917383	0.911359	0.0875322	0.0881927
867	chr19	37034580	37037673	chr9:61600448	0	+	chr9	61600448	61605796	5348	22097	1000	N/A	N/A	N/A	N/A	align_both/0013/both0069097	3140	22	68	3072	2805	267	173	94	0.913086	0.906593	0.0923765	0.0930801
867	chr19	37035398	37037666	chr22:16759622	0	-	chr22	16759622	16761895	2273	21755	1000	N/A	N/A	N/A	N/A	align_both/0013/both0069040	2303	16	65	2238	2041	197	128	69	0.911975	0.905501	0.0936341	0.0943663
867	chr19	37035398	37037673	chr9:41709052	0	-	chr9	41709052	41711328	2276	22098	1000	N/A	N/A	N/A	N/A	align_both/0013/both0069086	2309	19	67	2242	2041	201	133	68	0.910348	0.902698	0.0954798	0.0963009
867	chr19	37035398	37037673	chr9:61921091	0	-	chr9	61921091	61923372	2281	22099	1000	N/A	N/A	N/A	N/A	align_both/0013/both0069098	2309	17	62	2247	2041	206	138	68	0.908322	0.901502	0.097784	0.0986908
867	chr19	37035398	37037673	chr9:65534627	0	+	chr9	65534627	65536908	2281	22100	1000	N/A	N/A	N/A	N/A	align_both/0013/both0069108	2309	17	62	2247	2046	201	131	70	0.910547	0.90371	0.0952532	0.0960219
867	chr19	37035398	37037673	chr9:67665124	0	+	chr9	67665124	67667409	2285	22101	1000	N/A	N/A	N/A	N/A	align_both/0013/both0069114	2313	17	66	2247	2042	205	138	67	0.908767	0.901943	0.0972772	0.0981913
867	chr19	37035398	37037673	chr12:37435414	0	-	chr12	37435414	37437698	2284	8164	1000	N/A	N/A	N/A	N/A	align_both/0003/both0019376	2309	17	59	2250	2026	224	147	77	0.900444	0.893692	0.106813	0.10782
867	chr19	37035398	37037717	chr7:57667004	0	-	chr7	57667004	57669334	2330	21966	1000	N/A	N/A	N/A	N/A	align_both/0013/both0069071	2353	14	57	2296	2072	224	138	86	0.902439	0.89697	0.104517	0.105256
867	chr19	37035400	37037641	chr20:30175601	0	-	chr20	30175601	30177853	2252	21683	1000	N/A	N/A	N/A	N/A	align_both/0013/both0069030	2275	14	57	2218	1998	220	143	77	0.900812	0.895161	0.10639	0.107351
867	chr19	37035405	37037659	chr20:25813176	0	-	chr20	25813176	25815223	2047	21684	1000	N/A	N/A	N/A	N/A	align_both/0013/both0068995	2298	16	295	2003	1818	185	113	72	0.907639	0.900446	0.0985633	0.0991923
867	chr19	37035405	37037659	chr20:26040683	0	+	chr20	26040683	26042730	2047	21685	1000	N/A	N/A	N/A	N/A	align_both/0013/both0069008	2298	16	295	2003	1818	185	113	72	0.907639	0.900446	0.0985633	0.0991923
867	chr19	37035518	37037671	chr20:26267722	0	+	chr20	26267722	26269890	2168	21686	1000	N/A	N/A	N/A	N/A	align_both/0013/both0069009	2187	14	53	2134	1936	198	121	77	0.907216	0.901304	0.0990448	0.0996817
867	chr19	37035518	37037673	chr17:22360829	0	+	chr17	22360829	22362963	2134	19811	1000	N/A	N/A	N/A	N/A	align_both/0011/both0057345	2176	14	63	2113	1950	163	100	63	0.922858	0.916784	0.0814036	0.0818322
867	chr19	37042414	37045085	chr19:36807829	0	-	chr19	36807829	36810564	2735	21452	1000	N/A	N/A	N/A	N/A	align_both/0013/both0068971	2765	16	124	2641	2481	160	95	65	0.939417	0.93376	0.0631703	0.0633888
868	chr19	37151198	37153888	chr19:37184836	0	+	chr19	37184836	37187527	2691	21454	1000	N/A	N/A	N/A	N/A	align_both/0013/both0068977	2692	2	3	2689	2547	142	98	44	0.947192	0.946488	0.054759	0.0550631
869	chr19	37254116	37305717	chr19:36272742	0	-	chr19	36272742	36324422	51680	21445	1000	N/A	N/A	N/A	N/A	align_both/0013/both0068812	53611	132	3941	49670	47798	1872	929	943	0.962311	0.959761	0.0386687	0.0386999
869	chr19	37268663	37305717	chr4:131723680	0	-	chr4	131723680	131760192	36512	21842	1000	N/A	N/A	N/A	N/A	align_both/0013/both0069139	37171	130	776	36395	33263	3132	1258	1874	0.913944	0.910691	0.0914063	0.0914392
869	chr19	37311756	37321072	chr19:36790583	0	+	chr19	36790583	36799888	9305	21450	1000	N/A	N/A	N/A	N/A	align_both/0013/both0068929	10423	62	2225	8198	7523	675	379	296	0.917663	0.910775	0.0872174	0.0875469
869	chr19	37321682	37336202	chr19:36310588	0	-	chr19	36310588	36323893	13305	21447	1000	N/A	N/A	N/A	N/A	align_both/0013/both0068813	15955	94	4085	11870	10843	1027	595	432	0.913479	0.906302	0.0919316	0.0923592
869	chr19	37323160	37325529	chr19:36800835	0	+	chr19	36800835	36803186	2351	21451	1000	N/A	N/A	N/A	N/A	align_both/0013/both0068978	2369	6	18	2351	2222	129	89	40	0.94513	0.942724	0.056981	0.0573108
873	chr19	37784223	37788384	chr19:37026486	0	-	chr19	37026486	37029999	3513	21453	1000	N/A	N/A	N/A	N/A	align_both/0013/both0068980	4194	26	714	3480	3220	260	160	100	0.925287	0.918426	0.0787012	0.0791059
873	chr19	37784550	37787319	chr17:22655434	0	+	chr17	22655434	22658529	3095	19814	1000	N/A	N/A	N/A	N/A	align_both/0011/both0057535	3105	14	346	2759	2488	271	157	114	0.901776	0.897223	0.105279	0.105849
873	chr19	37792670	37794058	chr16:71927612	0	+	chr16	71927612	71929003	1391	16006	1000	N/A	N/A	N/A	N/A	align_both/0010/both0053106	1393	5	7	1386	1329	57	37	20	0.958874	0.955428	0.0422961	0.0424364
873	chr19	37793029	37794065	chr12:55663857	0	-	chr12	55663857	55665199	1342	8172	1000	N/A	N/A	N/A	N/A	align_both/0004/both0020504	1352	7	326	1026	943	83	51	32	0.919103	0.912875	0.085601	0.0860806
873	chr19	37796627	37800922	chr19:36787119	0	+	chr19	36787119	36790780	3661	21449	1000	N/A	N/A	N/A	N/A	align_both/0013/both0068930	4515	19	1074	3441	3137	304	203	101	0.911654	0.906647	0.0939983	0.0948221
884	chr19	39241741	39248900	chr19:39264089	0	-	chr19	39264089	39273022	8933	21457	1000	N/A	N/A	N/A	N/A	align_both/0013/both0069300	8994	18	1896	7098	6835	263	174	89	0.962947	0.960512	0.0379993	0.038121
884	chr19	39264089	39273022	chr19:39241741	0	-	chr19	39241741	39248900	7159	21457	1000	N/A	N/A	N/A	N/A	align_both/0013/both0069300	8994	18	1896	7098	6835	263	174	89	0.962947	0.960512	0.0379993	0.038121
886	chr19	39534458	39536333	chrX:110521125	0	+	chrX	110521125	110522905	1780	22219	1000	N/A	N/A	N/A	N/A	align_both/0013/both0069312	1898	12	141	1757	1615	142	97	45	0.91918	0.912945	0.0855146	0.0862526
887	chr19	39630558	39632979	chr4:78001330	0	-	chr4	78001330	78004048	2718	21848	1000	N/A	N/A	N/A	N/A	align_both/0013/both0069336	2727	9	315	2412	2244	168	116	52	0.930348	0.92689	0.0731013	0.0736556
887	chr19	39662280	39667418	chr7:57811424	0	+	chr7	57811424	57816476	5052	21969	1000	N/A	N/A	N/A	N/A	align_both/0013/both0069340	5204	25	218	4986	4552	434	265	169	0.912956	0.908401	0.0925231	0.0930726
887	chr19	39662280	39667440	chr17:22367296	0	+	chr17	22367296	22372326	5030	19813	1000	N/A	N/A	N/A	N/A	align_both/0011/both0057357	5228	18	266	4962	4541	421	257	164	0.915155	0.911847	0.0900396	0.090558
887	chr19	39662280	39667440	chr20:25801701	0	-	chr20	25801701	25806683	4982	21691	1000	N/A	N/A	N/A	N/A	align_both/0013/both0069325	5213	21	284	4929	4499	430	254	176	0.912761	0.908889	0.0927438	0.0932202
887	chr19	39662280	39667440	chr20:25871366	0	-	chr20	25871366	25876593	5227	21692	1000	N/A	N/A	N/A	N/A	align_both/0013/both0069326	5259	24	131	5128	4626	502	279	223	0.902106	0.897904	0.104899	0.105362
887	chr19	39662280	39667440	chr20:26049222	0	+	chr20	26049222	26054203	4981	21693	1000	N/A	N/A	N/A	N/A	align_both/0013/both0069327	5213	22	285	4928	4500	428	253	175	0.913149	0.909091	0.0923047	0.0927779
887	chr19	39662280	39667440	chr20:29540424	0	+	chr20	29540424	29545504	5080	21695	1000	N/A	N/A	N/A	N/A	align_both/0013/both0069329	5208	22	176	5032	4603	429	242	187	0.914746	0.910764	0.0905016	0.0908659
887	chr19	39662280	39667440	chr20:30338921	0	-	chr20	30338921	30343977	5056	21697	1000	N/A	N/A	N/A	N/A	align_both/0013/both0069331	5205	22	194	5011	4584	427	251	176	0.914787	0.910789	0.0904544	0.0908963
887	chr19	39662280	39667440	chr22:16751254	0	-	chr22	16751254	16756143	4889	21757	1000	N/A	N/A	N/A	N/A	align_both/0013/both0069333	5228	18	407	4821	4430	391	227	164	0.918896	0.915478	0.0858329	0.0862066
887	chr19	39662493	39667440	chr4:184577061	0	+	chr4	184577061	184582159	5098	21849	1000	N/A	N/A	N/A	N/A	align_both/0013/both0069338	5327	25	609	4718	4254	464	284	180	0.901653	0.896901	0.10542	0.106152
889	chr19	39873725	39889994	chr19:39890001	0	+	chr19	39890001	39906246	16245	21458	1000	N/A	N/A	N/A	N/A	align_both/0013/both0069317	16342	27	170	16172	15823	349	197	152	0.978419	0.976789	0.0218971	0.0219168
889	chr19	39890001	39906246	chr19:39873725	0	+	chr19	39873725	39889994	16269	21458	1000	N/A	N/A	N/A	N/A	align_both/0013/both0069317	16342	27	170	16172	15823	349	197	152	0.978419	0.976789	0.0218971	0.0219168
896	chr19	40808991	40827267	chr19:41120954	0	-	chr19	41120954	41137775	16821	21459	1000	N/A	N/A	N/A	N/A	align_both/0013/both0069351	18554	85	2011	16543	15680	863	618	245	0.947833	0.942988	0.0540701	0.0544108
896	chr19	40830651	40855617	chr19:40861515	0	+	chr19	40861515	40887402	25887	21460	1000	N/A	N/A	N/A	N/A	align_both/0013/both0069352	26394	68	1935	24459	23612	847	564	283	0.965371	0.962694	0.0354543	0.0355628
896	chr19	40841652	40855617	chr19:41083524	0	-	chr19	41083524	41098083	14559	21461	1000	N/A	N/A	N/A	N/A	align_both/0013/both0069353	15065	62	1606	13459	12585	874	545	329	0.935062	0.930774	0.0679229	0.068238
896	chr19	40846751	40853959	chr19:41024140	0	+	chr19	41024140	41031290	7150	21462	1000	N/A	N/A	N/A	N/A	align_both/0013/both0069356	7449	46	540	6909	6231	678	404	274	0.901867	0.895902	0.105174	0.105821
896	chr19	40861515	40887402	chr19:40830651	0	+	chr19	40830651	40855617	24966	21460	1000	N/A	N/A	N/A	N/A	align_both/0013/both0069352	26394	68	1935	24459	23612	847	564	283	0.965371	0.962694	0.0354543	0.0355628
896	chr19	40873288	40887676	chr19:41083327	0	-	chr19	41083327	41098301	14974	21463	1000	N/A	N/A	N/A	N/A	align_both/0013/both0069358	15498	64	1634	13864	12942	922	585	337	0.933497	0.929207	0.0696384	0.0699956
13	chr19	40889272	40906189	chr19:41044136	0	-	chr19	41044136	41064439	20303	21464	1000	N/A	N/A	N/A	N/A	align_both/0013/both0069361	18230	89	1914	16316	15292	1024	708	316	0.93724	0.932155	0.0655428	0.0659869
897	chr19	40920540	40954133	chr19:40989010	0	+	chr19	40989010	41023060	34050	21465	1000	N/A	N/A	N/A	N/A	align_both/0013/both0069366	36612	147	5581	31031	28820	2211	1378	833	0.928749	0.92437	0.0748667	0.0752518
897	chr19	40974644	40978371	chr19:41140697	0	-	chr19	41140697	41144713	4016	21466	1000	N/A	N/A	N/A	N/A	align_both/0013/both0069368	4101	17	459	3642	3357	285	194	91	0.921746	0.917464	0.0826444	0.0833221
897	chr19	40989010	41023060	chr19:40920540	0	+	chr19	40920540	40954133	33593	21465	1000	N/A	N/A	N/A	N/A	align_both/0013/both0069366	36612	147	5581	31031	28820	2211	1378	833	0.928749	0.92437	0.0748667	0.0752518
112	chr19	41024140	41031290	chr19:40846751	0	+	chr19	40846751	40853959	7208	21462	1000	N/A	N/A	N/A	N/A	align_both/0013/both0069356	7449	46	540	6909	6231	678	404	274	0.901867	0.895902	0.105174	0.105821
898	chr19	41044136	41064439	chr19:40889272	0	-	chr19	40889272	40906189	16917	21464	1000	N/A	N/A	N/A	N/A	align_both/0013/both0069361	18230	89	1914	16316	15292	1024	708	316	0.93724	0.932155	0.0655428	0.0659869
898	chr19	41083327	41098301	chr19:40873288	0	-	chr19	40873288	40887676	14388	21463	1000	N/A	N/A	N/A	N/A	align_both/0013/both0069358	15498	64	1634	13864	12942	922	585	337	0.933497	0.929207	0.0696384	0.0699956
898	chr19	41083524	41098083	chr19:40841652	0	-	chr19	40841652	40855617	13965	21461	1000	N/A	N/A	N/A	N/A	align_both/0013/both0069353	15065	62	1606	13459	12585	874	545	329	0.935062	0.930774	0.0679229	0.068238
898	chr19	41120954	41137775	chr19:40808991	0	-	chr19	40808991	40827267	18276	21459	1000	N/A	N/A	N/A	N/A	align_both/0013/both0069351	18554	85	2011	16543	15680	863	618	245	0.947833	0.942988	0.0540701	0.0544108
898	chr19	41140697	41144713	chr19:40974644	0	-	chr19	40974644	40978371	3727	21466	1000	N/A	N/A	N/A	N/A	align_both/0013/both0069368	4101	17	459	3642	3357	285	194	91	0.921746	0.917464	0.0826444	0.0833221
901	chr19	41506080	41508198	chr16:52655232	0	+	chr16	52655232	52657327	2095	16003	1000	N/A	N/A	N/A	N/A	align_both/0010/both0052645	2124	7	35	2089	1985	104	69	35	0.950215	0.947042	0.0515139	0.0517437
901	chr19	41506083	41508194	chr15:36613403	0	+	chr15	36613403	36615477	2074	13089	1000	N/A	N/A	N/A	N/A	align_both/0008/both0041113	2120	15	55	2065	1955	110	67	43	0.946731	0.939904	0.0552551	0.0554407
901	chr19	41506083	41508195	chr7:116970892	0	-	chr7	116970892	116972979	2087	21970	1000	N/A	N/A	N/A	N/A	align_both/0013/both0069399	2127	13	55	2072	1918	154	90	64	0.925676	0.919904	0.07827	0.0785876
901	chr19	41506091	41508179	chr2:25808699	0	-	chr2	25808699	25810716	2017	21645	1000	N/A	N/A	N/A	N/A	align_both/0013/both0069394	2103	18	101	2002	1823	179	115	64	0.910589	0.902475	0.0952055	0.0959297
901	chr19	41506106	41508198	chr2:230571887	0	-	chr2	230571887	230573956	2069	21646	1000	N/A	N/A	N/A	N/A	align_both/0013/both0069397	2098	7	35	2063	1968	95	59	36	0.953951	0.950725	0.0475238	0.0476719
901	chr19	41506110	41508185	chr7:27023696	0	+	chr7	27023696	27026484	2788	21971	1000	N/A	N/A	N/A	N/A	align_both/0013/both0069398	2838	16	813	2025	1849	176	108	68	0.913086	0.905928	0.0923759	0.0929355
901	chr19	41506812	41508185	chr1:154156369	0	-	chr1	154156369	154157723	1354	21332	1000	N/A	N/A	N/A	N/A	align_both/0013/both0069391	1379	8	31	1348	1296	52	35	17	0.961424	0.955752	0.0396031	0.039745
904	chr19	41829603	41831286	chrX:119220717	0	+	chrX	119220717	119222094	1377	22221	1000	N/A	N/A	N/A	N/A	align_both/0013/both0069496	1690	8	320	1370	1264	106	74	32	0.922628	0.917271	0.0816609	0.0823891
904	chr19	41829605	41831267	chr19:11665737	0	-	chr19	11665737	11667092	1355	21375	1000	N/A	N/A	N/A	N/A	align_both/0013/both0066091	1665	5	313	1352	1275	77	61	16	0.943047	0.939573	0.0592312	0.0598205
904	chr19	41829606	41831203	chr12:92883712	0	+	chr12	92883712	92884969	1257	8176	1000	N/A	N/A	N/A	N/A	align_both/0004/both0021933	1599	5	344	1255	1159	96	73	23	0.923506	0.919841	0.0806823	0.0816527
904	chr19	41829607	41831262	chr13:52642432	0	+	chr13	52642432	52643782	1350	9613	1000	N/A	N/A	N/A	N/A	align_both/0005/both0025945	1659	4	313	1346	1260	86	63	23	0.936107	0.933333	0.0667797	0.0673526
904	chr19	41829607	41831265	chr5:80358748	0	-	chr5	80358748	80360100	1352	21890	1000	N/A	N/A	N/A	N/A	align_both/0013/both0069467	1662	6	314	1348	1264	84	62	22	0.937685	0.93353	0.0650562	0.065614
904	chr19	41829608	41831180	chr3:148166087	0	-	chr3	148166087	148167355	1268	21798	1000	N/A	N/A	N/A	N/A	align_both/0013/both0069457	1581	8	322	1259	1137	122	91	31	0.903098	0.897395	0.10376	0.105297
904	chr19	41829608	41831246	chr6:32325159	0	+	chr6	32325159	32326487	1328	21920	1000	N/A	N/A	N/A	N/A	align_both/0013/both0069475	1640	5	314	1326	1213	113	80	33	0.914781	0.911345	0.0904613	0.0914127
904	chr19	41829608	41831259	chr1:58047852	0	-	chr1	58047852	58049350	1498	21335	1000	N/A	N/A	N/A	N/A	align_both/0013/both0069434	1811	8	473	1338	1216	122	95	27	0.908819	0.903418	0.0972181	0.0987763
904	chr19	41829608	41831263	chr1:202911752	0	+	chr1	202911752	202913062	1310	21337	1000	N/A	N/A	N/A	N/A	align_both/0013/both0069440	1666	9	367	1299	1185	114	88	26	0.91224	0.905963	0.0933337	0.0947213
904	chr19	41829608	41831264	chr1:179455892	0	-	chr1	179455892	179457392	1500	21336	1000	N/A	N/A	N/A	N/A	align_both/0013/both0069438	1818	9	480	1338	1221	117	81	36	0.912556	0.906459	0.092976	0.0939023
904	chr19	41829608	41831265	chr4:77987532	0	-	chr4	77987532	77988872	1340	21851	1000	N/A	N/A	N/A	N/A	align_both/0013/both0069462	1659	6	321	1338	1212	126	96	30	0.90583	0.901786	0.100629	0.102182
904	chr19	41829608	41831267	chr16:51645758	0	+	chr16	51645758	51647114	1356	16002	1000	N/A	N/A	N/A	N/A	align_both/0010/both0052588	1665	4	315	1350	1267	83	61	22	0.938519	0.935746	0.0641482	0.0646816
904	chr19	41829608	41831267	chr18:32411880	0	-	chr18	32411880	32413235	1355	20846	1000	N/A	N/A	N/A	N/A	align_both/0012/both0064263	1664	4	314	1350	1270	80	62	18	0.940741	0.937962	0.0617315	0.0623264
904	chr19	41829608	41831267	chr2:41156535	0	+	chr2	41156535	41157890	1355	21647	1000	N/A	N/A	N/A	N/A	align_both/0013/both0069445	1667	7	320	1347	1227	120	86	34	0.910913	0.906204	0.0948381	0.0959378
904	chr19	41829608	41831267	chr2:201063029	0	+	chr2	201063029	201064383	1354	21648	1000	N/A	N/A	N/A	N/A	align_both/0013/both0069450	1663	4	313	1350	1263	87	66	21	0.935556	0.932792	0.0673828	0.0680444
904	chr19	41829608	41831267	chr8:81807712	0	+	chr8	81807712	81809066	1354	21999	1000	N/A	N/A	N/A	N/A	align_both/0013/both0069481	1664	5	315	1349	1228	121	86	35	0.910304	0.906942	0.0955297	0.0966125
904	chr19	41829608	41831275	chr7:84983496	0	+	chr7	84983496	84984847	1351	21972	1000	N/A	N/A	N/A	N/A	align_both/0013/both0069479	1668	3	318	1350	1248	102	80	22	0.924444	0.922395	0.0796379	0.0806897
904	chr19	41829609	41831267	chr8:141459016	0	+	chr8	141459016	141460368	1352	22000	1000	N/A	N/A	N/A	N/A	align_both/0013/both0069485	1671	9	332	1339	1221	118	83	35	0.911875	0.905786	0.0937479	0.0947488
904	chr19	41829616	41831257	chr2:174309693	0	-	chr2	174309693	174311025	1332	21649	1000	N/A	N/A	N/A	N/A	align_both/0013/both0069448	1644	5	315	1329	1202	127	91	36	0.904439	0.901049	0.102221	0.103508
904	chr19	41829618	41831263	chr11:5570914	0	-	chr11	5570914	5572241	1327	6803	1000	N/A	N/A	N/A	N/A	align_both/0002/both0011021	1657	9	342	1315	1205	110	81	29	0.91635	0.910121	0.0886938	0.0897486
